c  Bad case for Goldberg
c 5000 vertices
a 11648 11649 5000
a 11649 11650 5000
a 11650 11651 5000
a 11651 11652 5000
a 11652 11653 5000
a 11653 11654 5000
a 11654 11655 5000
a 11655 11656 5000
a 11656 11657 5000
a 11657 11658 5000
a 11658 11659 5000
a 11659 11660 5000
a 11660 11661 5000
a 11661 11662 5000
a 11662 11663 5000
a 11663 11664 5000
a 11664 11665 5000
a 11665 11666 5000
a 11666 11667 5000
a 11667 11668 5000
a 11668 11669 5000
a 11669 11670 5000
a 11670 11671 5000
a 11671 11672 5000
a 11672 11673 5000
a 11673 11674 5000
a 11674 11675 5000
a 11675 11676 5000
a 11676 11677 5000
a 11677 11678 5000
a 11678 11679 5000
a 11679 11680 5000
a 11680 11681 5000
a 11681 11682 5000
a 11682 11683 5000
a 11683 11684 5000
a 11684 11685 5000
a 11685 11686 5000
a 11686 11687 5000
a 11687 11688 5000
a 11688 11689 5000
a 11689 11690 5000
a 11690 11691 5000
a 11691 11692 5000
a 11692 11693 5000
a 11693 11694 5000
a 11694 11695 5000
a 11695 11696 5000
a 11696 11697 5000
a 11697 11698 5000
a 11698 11699 5000
a 11699 11700 5000
a 11700 11701 5000
a 11701 11702 5000
a 11702 11703 5000
a 11703 11704 5000
a 11704 11705 5000
a 11705 11706 5000
a 11706 11707 5000
a 11707 11708 5000
a 11708 11709 5000
a 11709 11710 5000
a 11710 11711 5000
a 11711 11712 5000
a 11712 11713 5000
a 11713 11714 5000
a 11714 11715 5000
a 11715 11716 5000
a 11716 11717 5000
a 11717 11718 5000
a 11718 11719 5000
a 11719 11720 5000
a 11720 11721 5000
a 11721 11722 5000
a 11722 11723 5000
a 11723 11724 5000
a 11724 11725 5000
a 11725 11726 5000
a 11726 11727 5000
a 11727 11728 5000
a 11728 11729 5000
a 11729 11730 5000
a 11730 11731 5000
a 11731 11732 5000
a 11732 11733 5000
a 11733 11734 5000
a 11734 11735 5000
a 11735 11736 5000
a 11736 11737 5000
a 11737 11738 5000
a 11738 11739 5000
a 11739 11740 5000
a 11740 11741 5000
a 11741 11742 5000
a 11742 11743 5000
a 11743 11744 5000
a 11744 11745 5000
a 11745 11746 5000
a 11746 11747 5000
a 11747 11748 5000
a 11748 11749 5000
a 11749 11750 5000
a 11750 11751 5000
a 11751 11752 5000
a 11752 11753 5000
a 11753 11754 5000
a 11754 11755 5000
a 11755 11756 5000
a 11756 11757 5000
a 11757 11758 5000
a 11758 11759 5000
a 11759 11760 5000
a 11760 11761 5000
a 11761 11762 5000
a 11762 11763 5000
a 11763 11764 5000
a 11764 11765 5000
a 11765 11766 5000
a 11766 11767 5000
a 11767 11768 5000
a 11768 11769 5000
a 11769 11770 5000
a 11770 11771 5000
a 11771 11772 5000
a 11772 11773 5000
a 11773 11774 5000
a 11774 11775 5000
a 11775 11776 5000
a 11776 11777 5000
a 11777 11778 5000
a 11778 11779 5000
a 11779 11780 5000
a 11780 11781 5000
a 11781 11782 5000
a 11782 11783 5000
a 11783 11784 5000
a 11784 11785 5000
a 11785 11786 5000
a 11786 11787 5000
a 11787 11788 5000
a 11788 11789 5000
a 11789 11790 5000
a 11790 11791 5000
a 11791 11792 5000
a 11792 11793 5000
a 11793 11794 5000
a 11794 11795 5000
a 11795 11796 5000
a 11796 11797 5000
a 11797 11798 5000
a 11798 11799 5000
a 11799 11800 5000
a 11800 11801 5000
a 11801 11802 5000
a 11802 11803 5000
a 11803 11804 5000
a 11804 11805 5000
a 11805 11806 5000
a 11806 11807 5000
a 11807 11808 5000
a 11808 11809 5000
a 11809 11810 5000
a 11810 11811 5000
a 11811 11812 5000
a 11812 11813 5000
a 11813 11814 5000
a 11814 11815 5000
a 11815 11816 5000
a 11816 11817 5000
a 11817 11818 5000
a 11818 11819 5000
a 11819 11820 5000
a 11820 11821 5000
a 11821 11822 5000
a 11822 11823 5000
a 11823 11824 5000
a 11824 11825 5000
a 11825 11826 5000
a 11826 11827 5000
a 11827 11828 5000
a 11828 11829 5000
a 11829 11830 5000
a 11830 11831 5000
a 11831 11832 5000
a 11832 11833 5000
a 11833 11834 5000
a 11834 11835 5000
a 11835 11836 5000
a 11836 11837 5000
a 11837 11838 5000
a 11838 11839 5000
a 11839 11840 5000
a 11840 11841 5000
a 11841 11842 5000
a 11842 11843 5000
a 11843 11844 5000
a 11844 11845 5000
a 11845 11846 5000
a 11846 11847 5000
a 11847 11848 5000
a 11848 11849 5000
a 11849 11850 5000
a 11850 11851 5000
a 11851 11852 5000
a 11852 11853 5000
a 11853 11854 5000
a 11854 11855 5000
a 11855 11856 5000
a 11856 11857 5000
a 11857 11858 5000
a 11858 11859 5000
a 11859 11860 5000
a 11860 11861 5000
a 11861 11862 5000
a 11862 11863 5000
a 11863 11864 5000
a 11864 11865 5000
a 11865 11866 5000
a 11866 11867 5000
a 11867 11868 5000
a 11868 11869 5000
a 11869 11870 5000
a 11870 11871 5000
a 11871 11872 5000
a 11872 11873 5000
a 11873 11874 5000
a 11874 11875 5000
a 11875 11876 5000
a 11876 11877 5000
a 11877 11878 5000
a 11878 11879 5000
a 11879 11880 5000
a 11880 11881 5000
a 11881 11882 5000
a 11882 11883 5000
a 11883 11884 5000
a 11884 11885 5000
a 11885 11886 5000
a 11886 11887 5000
a 11887 11888 5000
a 11888 11889 5000
a 11889 11890 5000
a 11890 11891 5000
a 11891 11892 5000
a 11892 11893 5000
a 11893 11894 5000
a 11894 11895 5000
a 11895 11896 5000
a 11896 11897 5000
a 11897 11898 5000
a 11898 11899 5000
a 11899 11900 5000
a 11900 11901 5000
a 11901 11902 5000
a 11902 11903 5000
a 11903 11904 5000
a 11904 11905 5000
a 11905 11906 5000
a 11906 11907 5000
a 11907 11908 5000
a 11908 11909 5000
a 11909 11910 5000
a 11910 11911 5000
a 11911 11912 5000
a 11912 11913 5000
a 11913 11914 5000
a 11914 11915 5000
a 11915 11916 5000
a 11916 11917 5000
a 11917 11918 5000
a 11918 11919 5000
a 11919 11920 5000
a 11920 11921 5000
a 11921 11922 5000
a 11922 11923 5000
a 11923 11924 5000
a 11924 11925 5000
a 11925 11926 5000
a 11926 11927 5000
a 11927 11928 5000
a 11928 11929 5000
a 11929 11930 5000
a 11930 11931 5000
a 11931 11932 5000
a 11932 11933 5000
a 11933 11934 5000
a 11934 11935 5000
a 11935 11936 5000
a 11936 11937 5000
a 11937 11938 5000
a 11938 11939 5000
a 11939 11940 5000
a 11940 11941 5000
a 11941 11942 5000
a 11942 11943 5000
a 11943 11944 5000
a 11944 11945 5000
a 11945 11946 5000
a 11946 11947 5000
a 11947 11948 5000
a 11948 11949 5000
a 11949 11950 5000
a 11950 11951 5000
a 11951 11952 5000
a 11952 11953 5000
a 11953 11954 5000
a 11954 11955 5000
a 11955 11956 5000
a 11956 11957 5000
a 11957 11958 5000
a 11958 11959 5000
a 11959 11960 5000
a 11960 11961 5000
a 11961 11962 5000
a 11962 11963 5000
a 11963 11964 5000
a 11964 11965 5000
a 11965 11966 5000
a 11966 11967 5000
a 11967 11968 5000
a 11968 11969 5000
a 11969 11970 5000
a 11970 11971 5000
a 11971 11972 5000
a 11972 11973 5000
a 11973 11974 5000
a 11974 11975 5000
a 11975 11976 5000
a 11976 11977 5000
a 11977 11978 5000
a 11978 11979 5000
a 11979 11980 5000
a 11980 11981 5000
a 11981 11982 5000
a 11982 11983 5000
a 11983 11984 5000
a 11984 11985 5000
a 11985 11986 5000
a 11986 11987 5000
a 11987 11988 5000
a 11988 11989 5000
a 11989 11990 5000
a 11990 11991 5000
a 11991 11992 5000
a 11992 11993 5000
a 11993 11994 5000
a 11994 11995 5000
a 11995 11996 5000
a 11996 11997 5000
a 11997 11998 5000
a 11998 11999 5000
a 11999 12000 5000
a 12000 12001 5000
a 12001 12002 5000
a 12002 12003 5000
a 12003 12004 5000
a 12004 12005 5000
a 12005 12006 5000
a 12006 12007 5000
a 12007 12008 5000
a 12008 12009 5000
a 12009 12010 5000
a 12010 12011 5000
a 12011 12012 5000
a 12012 12013 5000
a 12013 12014 5000
a 12014 12015 5000
a 12015 12016 5000
a 12016 12017 5000
a 12017 12018 5000
a 12018 12019 5000
a 12019 12020 5000
a 12020 12021 5000
a 12021 12022 5000
a 12022 12023 5000
a 12023 12024 5000
a 12024 12025 5000
a 12025 12026 5000
a 12026 12027 5000
a 12027 12028 5000
a 12028 12029 5000
a 12029 12030 5000
a 12030 12031 5000
a 12031 12032 5000
a 12032 12033 5000
a 12033 12034 5000
a 12034 12035 5000
a 12035 12036 5000
a 12036 12037 5000
a 12037 12038 5000
a 12038 12039 5000
a 12039 12040 5000
a 12040 12041 5000
a 12041 12042 5000
a 12042 12043 5000
a 12043 12044 5000
a 12044 12045 5000
a 12045 12046 5000
a 12046 12047 5000
a 12047 12048 5000
a 12048 12049 5000
a 12049 12050 5000
a 12050 12051 5000
a 12051 12052 5000
a 12052 12053 5000
a 12053 12054 5000
a 12054 12055 5000
a 12055 12056 5000
a 12056 12057 5000
a 12057 12058 5000
a 12058 12059 5000
a 12059 12060 5000
a 12060 12061 5000
a 12061 12062 5000
a 12062 12063 5000
a 12063 12064 5000
a 12064 12065 5000
a 12065 12066 5000
a 12066 12067 5000
a 12067 12068 5000
a 12068 12069 5000
a 12069 12070 5000
a 12070 12071 5000
a 12071 12072 5000
a 12072 12073 5000
a 12073 12074 5000
a 12074 12075 5000
a 12075 12076 5000
a 12076 12077 5000
a 12077 12078 5000
a 12078 12079 5000
a 12079 12080 5000
a 12080 12081 5000
a 12081 12082 5000
a 12082 12083 5000
a 12083 12084 5000
a 12084 12085 5000
a 12085 12086 5000
a 12086 12087 5000
a 12087 12088 5000
a 12088 12089 5000
a 12089 12090 5000
a 12090 12091 5000
a 12091 12092 5000
a 12092 12093 5000
a 12093 12094 5000
a 12094 12095 5000
a 12095 12096 5000
a 12096 12097 5000
a 12097 12098 5000
a 12098 12099 5000
a 12099 12100 5000
a 12100 12101 5000
a 12101 12102 5000
a 12102 12103 5000
a 12103 12104 5000
a 12104 12105 5000
a 12105 12106 5000
a 12106 12107 5000
a 12107 12108 5000
a 12108 12109 5000
a 12109 12110 5000
a 12110 12111 5000
a 12111 12112 5000
a 12112 12113 5000
a 12113 12114 5000
a 12114 12115 5000
a 12115 12116 5000
a 12116 12117 5000
a 12117 12118 5000
a 12118 12119 5000
a 12119 12120 5000
a 12120 12121 5000
a 12121 12122 5000
a 12122 12123 5000
a 12123 12124 5000
a 12124 12125 5000
a 12125 12126 5000
a 12126 12127 5000
a 12127 12128 5000
a 12128 12129 5000
a 12129 12130 5000
a 12130 12131 5000
a 12131 12132 5000
a 12132 12133 5000
a 12133 12134 5000
a 12134 12135 5000
a 12135 12136 5000
a 12136 12137 5000
a 12137 12138 5000
a 12138 12139 5000
a 12139 12140 5000
a 12140 12141 5000
a 12141 12142 5000
a 12142 12143 5000
a 12143 12144 5000
a 12144 12145 5000
a 12145 12146 5000
a 12146 12147 5000
a 12147 12148 5000
a 12148 12149 5000
a 12149 12150 5000
a 12150 12151 5000
a 12151 12152 5000
a 12152 12153 5000
a 12153 12154 5000
a 12154 12155 5000
a 12155 12156 5000
a 12156 12157 5000
a 12157 12158 5000
a 12158 12159 5000
a 12159 12160 5000
a 12160 12161 5000
a 12161 12162 5000
a 12162 12163 5000
a 12163 12164 5000
a 12164 12165 5000
a 12165 12166 5000
a 12166 12167 5000
a 12167 12168 5000
a 12168 12169 5000
a 12169 12170 5000
a 12170 12171 5000
a 12171 12172 5000
a 12172 12173 5000
a 12173 12174 5000
a 12174 12175 5000
a 12175 12176 5000
a 12176 12177 5000
a 12177 12178 5000
a 12178 12179 5000
a 12179 12180 5000
a 12180 12181 5000
a 12181 12182 5000
a 12182 12183 5000
a 12183 12184 5000
a 12184 12185 5000
a 12185 12186 5000
a 12186 12187 5000
a 12187 12188 5000
a 12188 12189 5000
a 12189 12190 5000
a 12190 12191 5000
a 12191 12192 5000
a 12192 12193 5000
a 12193 12194 5000
a 12194 12195 5000
a 12195 12196 5000
a 12196 12197 5000
a 12197 12198 5000
a 12198 12199 5000
a 12199 12200 5000
a 12200 12201 5000
a 12201 12202 5000
a 12202 12203 5000
a 12203 12204 5000
a 12204 12205 5000
a 12205 12206 5000
a 12206 12207 5000
a 12207 12208 5000
a 12208 12209 5000
a 12209 12210 5000
a 12210 12211 5000
a 12211 12212 5000
a 12212 12213 5000
a 12213 12214 5000
a 12214 12215 5000
a 12215 12216 5000
a 12216 12217 5000
a 12217 12218 5000
a 12218 12219 5000
a 12219 12220 5000
a 12220 12221 5000
a 12221 12222 5000
a 12222 12223 5000
a 12223 12224 5000
a 12224 12225 5000
a 12225 12226 5000
a 12226 12227 5000
a 12227 12228 5000
a 12228 12229 5000
a 12229 12230 5000
a 12230 12231 5000
a 12231 12232 5000
a 12232 12233 5000
a 12233 12234 5000
a 12234 12235 5000
a 12235 12236 5000
a 12236 12237 5000
a 12237 12238 5000
a 12238 12239 5000
a 12239 12240 5000
a 12240 12241 5000
a 12241 12242 5000
a 12242 12243 5000
a 12243 12244 5000
a 12244 12245 5000
a 12245 12246 5000
a 12246 12247 5000
a 12247 12248 5000
a 12248 12249 5000
a 12249 12250 5000
a 12250 12251 5000
a 12251 12252 5000
a 12252 12253 5000
a 12253 12254 5000
a 12254 12255 5000
a 12255 12256 5000
a 12256 12257 5000
a 12257 12258 5000
a 12258 12259 5000
a 12259 12260 5000
a 12260 12261 5000
a 12261 12262 5000
a 12262 12263 5000
a 12263 12264 5000
a 12264 12265 5000
a 12265 12266 5000
a 12266 12267 5000
a 12267 12268 5000
a 12268 12269 5000
a 12269 12270 5000
a 12270 12271 5000
a 12271 12272 5000
a 12272 12273 5000
a 12273 12274 5000
a 12274 12275 5000
a 12275 12276 5000
a 12276 12277 5000
a 12277 12278 5000
a 12278 12279 5000
a 12279 12280 5000
a 12280 12281 5000
a 12281 12282 5000
a 12282 12283 5000
a 12283 12284 5000
a 12284 12285 5000
a 12285 12286 5000
a 12286 12287 5000
a 12287 12288 5000
a 12288 12289 5000
a 12289 12290 5000
a 12290 12291 5000
a 12291 12292 5000
a 12292 12293 5000
a 12293 12294 5000
a 12294 12295 5000
a 12295 12296 5000
a 12296 12297 5000
a 12297 12298 5000
a 12298 12299 5000
a 12299 12300 5000
a 12300 12301 5000
a 12301 12302 5000
a 12302 12303 5000
a 12303 12304 5000
a 12304 12305 5000
a 12305 12306 5000
a 12306 12307 5000
a 12307 12308 5000
a 12308 12309 5000
a 12309 12310 5000
a 12310 12311 5000
a 12311 12312 5000
a 12312 12313 5000
a 12313 12314 5000
a 12314 12315 5000
a 12315 12316 5000
a 12316 12317 5000
a 12317 12318 5000
a 12318 12319 5000
a 12319 12320 5000
a 12320 12321 5000
a 12321 12322 5000
a 12322 12323 5000
a 12323 12324 5000
a 12324 12325 5000
a 12325 12326 5000
a 12326 12327 5000
a 12327 12328 5000
a 12328 12329 5000
a 12329 12330 5000
a 12330 12331 5000
a 12331 12332 5000
a 12332 12333 5000
a 12333 12334 5000
a 12334 12335 5000
a 12335 12336 5000
a 12336 12337 5000
a 12337 12338 5000
a 12338 12339 5000
a 12339 12340 5000
a 12340 12341 5000
a 12341 12342 5000
a 12342 12343 5000
a 12343 12344 5000
a 12344 12345 5000
a 12345 12346 5000
a 12346 12347 5000
a 12347 12348 5000
a 12348 12349 5000
a 12349 12350 5000
a 12350 12351 5000
a 12351 12352 5000
a 12352 12353 5000
a 12353 12354 5000
a 12354 12355 5000
a 12355 12356 5000
a 12356 12357 5000
a 12357 12358 5000
a 12358 12359 5000
a 12359 12360 5000
a 12360 12361 5000
a 12361 12362 5000
a 12362 12363 5000
a 12363 12364 5000
a 12364 12365 5000
a 12365 12366 5000
a 12366 12367 5000
a 12367 12368 5000
a 12368 12369 5000
a 12369 12370 5000
a 12370 12371 5000
a 12371 12372 5000
a 12372 12373 5000
a 12373 12374 5000
a 12374 12375 5000
a 12375 12376 5000
a 12376 12377 5000
a 12377 12378 5000
a 12378 12379 5000
a 12379 12380 5000
a 12380 12381 5000
a 12381 12382 5000
a 12382 12383 5000
a 12383 12384 5000
a 12384 12385 5000
a 12385 12386 5000
a 12386 12387 5000
a 12387 12388 5000
a 12388 12389 5000
a 12389 12390 5000
a 12390 12391 5000
a 12391 12392 5000
a 12392 12393 5000
a 12393 12394 5000
a 12394 12395 5000
a 12395 12396 5000
a 12396 12397 5000
a 12397 12398 5000
a 12398 12399 5000
a 12399 12400 5000
a 12400 12401 5000
a 12401 12402 5000
a 12402 12403 5000
a 12403 12404 5000
a 12404 12405 5000
a 12405 12406 5000
a 12406 12407 5000
a 12407 12408 5000
a 12408 12409 5000
a 12409 12410 5000
a 12410 12411 5000
a 12411 12412 5000
a 12412 12413 5000
a 12413 12414 5000
a 12414 12415 5000
a 12415 12416 5000
a 12416 12417 5000
a 12417 12418 5000
a 12418 12419 5000
a 12419 12420 5000
a 12420 12421 5000
a 12421 12422 5000
a 12422 12423 5000
a 12423 12424 5000
a 12424 12425 5000
a 12425 12426 5000
a 12426 12427 5000
a 12427 12428 5000
a 12428 12429 5000
a 12429 12430 5000
a 12430 12431 5000
a 12431 12432 5000
a 12432 12433 5000
a 12433 12434 5000
a 12434 12435 5000
a 12435 12436 5000
a 12436 12437 5000
a 12437 12438 5000
a 12438 12439 5000
a 12439 12440 5000
a 12440 12441 5000
a 12441 12442 5000
a 12442 12443 5000
a 12443 12444 5000
a 12444 12445 5000
a 12445 12446 5000
a 12446 12447 5000
a 12447 12448 5000
a 12448 12449 5000
a 12449 12450 5000
a 12450 12451 5000
a 12451 12452 5000
a 12452 12453 5000
a 12453 12454 5000
a 12454 12455 5000
a 12455 12456 5000
a 12456 12457 5000
a 12457 12458 5000
a 12458 12459 5000
a 12459 12460 5000
a 12460 12461 5000
a 12461 12462 5000
a 12462 12463 5000
a 12463 12464 5000
a 12464 12465 5000
a 12465 12466 5000
a 12466 12467 5000
a 12467 12468 5000
a 12468 12469 5000
a 12469 12470 5000
a 12470 12471 5000
a 12471 12472 5000
a 12472 12473 5000
a 12473 12474 5000
a 12474 12475 5000
a 12475 12476 5000
a 12476 12477 5000
a 12477 12478 5000
a 12478 12479 5000
a 12479 12480 5000
a 12480 12481 5000
a 12481 12482 5000
a 12482 12483 5000
a 12483 12484 5000
a 12484 12485 5000
a 12485 12486 5000
a 12486 12487 5000
a 12487 12488 5000
a 12488 12489 5000
a 12489 12490 5000
a 12490 12491 5000
a 12491 12492 5000
a 12492 12493 5000
a 12493 12494 5000
a 12494 12495 5000
a 12495 12496 5000
a 12496 12497 5000
a 12497 12498 5000
a 12498 12499 5000
a 12499 12500 5000
a 12500 12501 5000
a 12501 12502 5000
a 12502 12503 5000
a 12503 12504 5000
a 12504 12505 5000
a 12505 12506 5000
a 12506 12507 5000
a 12507 12508 5000
a 12508 12509 5000
a 12509 12510 5000
a 12510 12511 5000
a 12511 12512 5000
a 12512 12513 5000
a 12513 12514 5000
a 12514 12515 5000
a 12515 12516 5000
a 12516 12517 5000
a 12517 12518 5000
a 12518 12519 5000
a 12519 12520 5000
a 12520 12521 5000
a 12521 12522 5000
a 12522 12523 5000
a 12523 12524 5000
a 12524 12525 5000
a 12525 12526 5000
a 12526 12527 5000
a 12527 12528 5000
a 12528 12529 5000
a 12529 12530 5000
a 12530 12531 5000
a 12531 12532 5000
a 12532 12533 5000
a 12533 12534 5000
a 12534 12535 5000
a 12535 12536 5000
a 12536 12537 5000
a 12537 12538 5000
a 12538 12539 5000
a 12539 12540 5000
a 12540 12541 5000
a 12541 12542 5000
a 12542 12543 5000
a 12543 12544 5000
a 12544 12545 5000
a 12545 12546 5000
a 12546 12547 5000
a 12547 12548 5000
a 12548 12549 5000
a 12549 12550 5000
a 12550 12551 5000
a 12551 12552 5000
a 12552 12553 5000
a 12553 12554 5000
a 12554 12555 5000
a 12555 12556 5000
a 12556 12557 5000
a 12557 12558 5000
a 12558 12559 5000
a 12559 12560 5000
a 12560 12561 5000
a 12561 12562 5000
a 12562 12563 5000
a 12563 12564 5000
a 12564 12565 5000
a 12565 12566 5000
a 12566 12567 5000
a 12567 12568 5000
a 12568 12569 5000
a 12569 12570 5000
a 12570 12571 5000
a 12571 12572 5000
a 12572 12573 5000
a 12573 12574 5000
a 12574 12575 5000
a 12575 12576 5000
a 12576 12577 5000
a 12577 12578 5000
a 12578 12579 5000
a 12579 12580 5000
a 12580 12581 5000
a 12581 12582 5000
a 12582 12583 5000
a 12583 12584 5000
a 12584 12585 5000
a 12585 12586 5000
a 12586 12587 5000
a 12587 12588 5000
a 12588 12589 5000
a 12589 12590 5000
a 12590 12591 5000
a 12591 12592 5000
a 12592 12593 5000
a 12593 12594 5000
a 12594 12595 5000
a 12595 12596 5000
a 12596 12597 5000
a 12597 12598 5000
a 12598 12599 5000
a 12599 12600 5000
a 12600 12601 5000
a 12601 12602 5000
a 12602 12603 5000
a 12603 12604 5000
a 12604 12605 5000
a 12605 12606 5000
a 12606 12607 5000
a 12607 12608 5000
a 12608 12609 5000
a 12609 12610 5000
a 12610 12611 5000
a 12611 12612 5000
a 12612 12613 5000
a 12613 12614 5000
a 12614 12615 5000
a 12615 12616 5000
a 12616 12617 5000
a 12617 12618 5000
a 12618 12619 5000
a 12619 12620 5000
a 12620 12621 5000
a 12621 12622 5000
a 12622 12623 5000
a 12623 12624 5000
a 12624 12625 5000
a 12625 12626 5000
a 12626 12627 5000
a 12627 12628 5000
